[00:15:02] [Render thread/INFO]: Setting user: husker41
[00:15:02] [Render thread/INFO]: Backend library: LWJGL version 3.2.2 build 10
[00:15:09] [Render thread/ERROR]: Couldn't set icon
java.io.FileNotFoundException: icons/icon_16x16.png
	at aah.a(SourceFile:89) ~[1.16.1.jar:?]
	at dlx.<init>(SourceFile:452) [1.16.1.jar:?]
	at net.minecraft.client.main.Main.main(SourceFile:177) [1.16.1.jar:?]
[00:15:11] [Render thread/INFO]: Narrator library for x64 successfully loaded
[00:15:11] [Render thread/INFO]: Reloading ResourceManager: Default
[00:15:14] [Render thread/INFO]: Stopping!
[00:15:14] [Worker-Main-12/WARN]: Unable to load model: 'minecraft:block/enchanting_table' referenced from: minecraft:enchanting_table#: java.io.FileNotFoundException: minecraft:models/block/enchanting_table.json
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/ender_chest.json' missing model for variant: 'minecraft:ender_chest#facing=east,waterlogged=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/ender_chest.json' missing model for variant: 'minecraft:ender_chest#facing=south,waterlogged=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/ender_chest.json' missing model for variant: 'minecraft:ender_chest#facing=south,waterlogged=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/ender_chest.json' missing model for variant: 'minecraft:ender_chest#facing=west,waterlogged=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: minecraft:blockstates/tripwire_hook.json: java.io.FileNotFoundException: minecraft:blockstates/tripwire_hook.json
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=true,facing=north,powered=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=false,facing=south,powered=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=true,facing=east,powered=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=false,facing=west,powered=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=false,facing=east,powered=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=true,facing=east,powered=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=false,facing=north,powered=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=false,facing=east,powered=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=true,facing=south,powered=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=true,facing=west,powered=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=true,facing=north,powered=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=false,facing=north,powered=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=true,facing=south,powered=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=false,facing=west,powered=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=true,facing=west,powered=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire_hook.json' missing model for variant: 'minecraft:tripwire_hook#attached=false,facing=south,powered=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: minecraft:blockstates/tripwire.json: java.io.FileNotFoundException: minecraft:blockstates/tripwire.json
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=false,east=true,north=false,powered=false,south=false,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=false,north=false,powered=true,south=false,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=false,east=true,north=false,powered=false,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=true,north=true,powered=true,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=false,east=false,north=true,powered=false,south=false,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=false,east=true,north=true,powered=true,south=true,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=false,east=false,north=false,powered=false,south=false,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=false,north=true,powered=true,south=false,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=true,east=false,north=false,powered=false,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=true,north=true,powered=true,south=false,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=true,east=false,north=true,powered=false,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=false,east=false,north=true,powered=true,south=false,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=false,east=true,north=false,powered=false,south=false,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=false,north=false,powered=false,south=false,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=false,east=true,north=false,powered=true,south=false,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=true,north=false,powered=false,south=true,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=true,north=true,powered=false,south=true,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=false,east=false,north=false,powered=true,south=true,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=false,east=true,north=true,powered=true,south=true,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=true,north=true,powered=false,south=false,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=false,north=true,powered=true,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=false,east=false,north=false,powered=true,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=false,east=false,north=false,powered=false,south=true,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=false,north=false,powered=false,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=true,east=true,north=false,powered=false,south=false,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=false,east=true,north=false,powered=false,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=true,east=false,north=false,powered=false,south=false,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=true,east=true,north=false,powered=true,south=true,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=false,east=true,north=false,powered=false,south=false,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=true,north=false,powered=true,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=false,east=true,north=false,powered=true,south=false,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=false,east=false,north=false,powered=true,south=true,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=false,north=true,powered=false,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=true,east=true,north=true,powered=true,south=false,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=false,east=false,north=false,powered=true,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=true,east=true,north=true,powered=true,south=true,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=true,east=true,north=false,powered=false,south=true,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=true,east=false,north=false,powered=true,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=false,east=false,north=false,powered=true,south=false,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=false,east=false,north=false,powered=true,south=false,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=false,north=true,powered=false,south=true,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=true,east=false,north=false,powered=true,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=false,east=false,north=true,powered=false,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=false,east=true,north=false,powered=true,south=false,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=true,disarmed=false,east=false,north=true,powered=true,south=true,west=false'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=false,east=true,north=false,powered=true,south=true,west=true'
[00:15:14] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/tripwire.json' missing model for variant: 'minecraft:tripwire#attached=false,disarmed=true,east=true,north=true,powered=true,south=false,west=true'
